Iteration: 0 | Loss: -0.0859375 | Current Suffix:!!!!!!!!Fi!!
Iteration: 71 | Loss: 0.33447265625 | Current Suffix: interior Paris Pulse Greater
Iteration: 72 | Loss: 0.097412109375 | Current Suffix: interior Paris Kavanaugh Greater
Iteration: 73 | Loss: 0.43603515625 | Current Suffix: interior Paris Normal Greater
Iteration: 74 | Loss: 0.5029296875 | Current Suffix: interior Parisclave Greater
Iteration: 75 | Loss: 0.46240234375 | Current Suffix: interior Paris crowned Greater
Iteration: 76 | Loss: 0.396484375 | Current Suffix: interior Paris Supplementary Greater
Iteration: 77 | Loss: 0.4462890625 | Current Suffix: interior Paris council Greater
Iteration: 78 | Loss: 0.234130859375 | Current Suffix: interior Paris successor Greater
Iteration: 79 | Loss: 0.208251953125 | Current Suffix: interior Paris 2018 Greater
Iteration: 80 | Loss: 0.833984375 | Current Suffix: interior Paris Sponsor Greater
Iteration: 81 | Loss: 0.50341796875 | Current Suffix: interior Paris provisional Greater
Iteration: 82 | Loss: 0.396484375 | Current Suffix: interior Paris Supplementary Greater
Iteration: 83 | Loss: 0.26513671875 | Current Suffix: interior Paris patrols Greater
Iteration: 84 | Loss: 0.229248046875 | Current Suffix: Rover Paris patrols Greater
Iteration: 85 | Loss: 0.513671875 | Current Suffix: lou Paris patrols Greater
Iteration: 86 | Loss: 0.186767578125 | Current Suffix: hospitals Paris patrols Greater
Iteration: 87 | Loss: 0.32470703125 | Current Suffix: gardens Paris patrols Greater
Iteration: 88 | Loss: 0.43994140625 | Current Suffix: Massacre Paris patrols Greater
Iteration: 89 | Loss: 0.37255859375 | Current Suffix: accommodation Paris patrols Greater
Iteration: 90 | Loss: 0.46240234375 | Current Suffix: Conce Paris patrols Greater
Iteration: 91 | Loss: 0.458984375 | Current Suffix:irc Paris patrols Greater
Iteration: 92 | Loss: 0.108642578125 | Current Suffix: tum Paris patrols Greater
Iteration: 93 | Loss: 0.3203125 | Current Suffix: nort Paris patrols Greater
Iteration: 94 | Loss: 0.210205078125 | Current Suffix: ammunition Paris patrols Greater
Iteration: 95 | Loss: 0.4375 | Current Suffix: Stores Paris patrols Greater
Iteration: 96 | Loss: 0.3125 | Current Suffix: militia Paris patrols Greater
Iteration: 97 | Loss: 0.703125 | Current Suffix: prolet Paris patrols Greater
Iteration: 98 | Loss: 0.2724609375 | Current Suffix: controversies Paris patrols Greater
Iteration: 99 | Loss: 0.37451171875 | Current Suffix: CTR Paris patrols Greater
Iteration: 100 | Loss: 0.428466796875 | Current Suffix:udeb Paris patrols Greater
Iteration: 101 | Loss: 0.33984375 | Current Suffix:="" Paris patrols Greater
Iteration: 102 | Loss: 0.37060546875 | Current Suffix: Random Paris patrols Greater
Iteration: 103 | Loss: 0.202880859375 | Current Suffix:NRS Paris patrols Greater
Iteration: 104 | Loss: 0.33740234375 | Current Suffix:"]=> Paris patrols Greater
Iteration: 105 | Loss: 0.525390625 | Current Suffix: Reloaded Paris patrols Greater
Iteration: 106 | Loss: 0.200439453125 | Current Suffix: Yanuk Paris patrols Greater
Iteration: 107 | Loss: 0.11376953125 | Current Suffix: separatists Paris patrols Greater
Iteration: 108 | Loss: 0.339111328125 | Current Suffix: Borders Paris patrols Greater
Iteration: 109 | Loss: 0.163330078125 | Current Suffix: southeastern Paris patrols Greater
Iteration: 110 | Loss: 0.2783203125 | Current Suffix: Notification Paris patrols Greater
Iteration: 111 | Loss: 0.3125 | Current Suffix: commem Paris patrols Greater
Iteration: 112 | Loss: 0.35302734375 | Current Suffix:Random Paris patrols Greater
Iteration: 113 | Loss: 0.1397705078125 | Current Suffix:AFP Paris patrols Greater
Iteration: 114 | Loss: 0.492919921875 | Current Suffix:AFP Paris recapt Greater
Iteration: 115 | Loss: 0.234619140625 | Current Suffix: ad Paris recapt Greater
Iteration: 116 | Loss: 0.3125 | Current Suffix: attackers Paris recapt Greater
Iteration: 117 | Loss: 0.5849609375 | Current Suffix: 2048 Paris recapt Greater
Iteration: 118 | Loss: 0.416015625 | Current Suffix:152 Paris recapt Greater
Iteration: 119 | Loss: 0.5390625 | Current Suffix:152 Paris Bundesliga Greater
Iteration: 120 | Loss: 0.36181640625 | Current Suffix:259 Paris Bundesliga Greater
Iteration: 121 | Loss: 0.36181640625 | Current Suffix:259 Paris Bundesliga Greater
Iteration: 122 | Loss: 0.4140625 | Current Suffix:597 Paris Bundesliga Greater
Iteration: 123 | Loss: 0.4384765625 | Current Suffix:905 Paris Bundesliga Greater
Iteration: 124 | Loss: 0.4384765625 | Current Suffix:905 Paris Bundesliga Greater
Iteration: 125 | Loss: 0.44580078125 | Current Suffix:905 Paris populate Greater
Iteration: 126 | Loss: 0.242919921875 | Current Suffix: Thousands Paris populate Greater
Iteration: 127 | Loss: 0.184326171875 | Current Suffix: Thousands ParisPopulation Greater
Iteration: 128 | Loss: 0.40185546875 | Current Suffix: Great ParisPopulation Greater
Iteration: 129 | Loss: 0.15234375 | Current Suffix: Great Paris populate Greater
Iteration: 130 | Loss: 0.1728515625 | Current Suffix: Great Paris gates Greater
Iteration: 131 | Loss: 0.299560546875 | Current Suffix: Great Paris Citiz Greater
Iteration: 132 | Loss: 0.2491455078125 | Current Suffix: Great Paris Saur Greater
Iteration: 133 | Loss: 0.386474609375 | Current Suffix: Great Paris decrypt Greater
Iteration: 134 | Loss: 0.179443359375 | Current Suffix: Great Paris vex Greater
Iteration: 135 | Loss: 0.2421875 | Current Suffix: Great Paris princip Greater
Iteration: 136 | Loss: 0.137451171875 | Current Suffix: Great Paris parade Greater
Iteration: 137 | Loss: 0.20068359375 | Current Suffix: Great Paris condol Greater
Iteration: 138 | Loss: 0.158935546875 | Current Suffix: fur Paris condol Greater
Iteration: 139 | Loss: 0.552734375 | Current Suffix:Decl Paris condol Greater
Iteration: 140 | Loss: 0.34326171875 | Current Suffix: Symb Paris condol Greater
Iteration: 141 | Loss: 0.429931640625 | Current Suffix:Diff Paris condol Greater
Iteration: 142 | Loss: 0.208740234375 | Current Suffix:Wide Paris condol Greater
Iteration: 143 | Loss: 0.309814453125 | Current Suffix:Wide ParisExp Greater
Iteration: 144 | Loss: 0.2445068359375 | Current Suffix:Wide Parisinst Greater
Iteration: 145 | Loss: 0.47412109375 | Current Suffix:Wide Paris fa Greater
Iteration: 146 | Loss: 0.4873046875 | Current Suffix:Wide Parisffen Greater
Iteration: 147 | Loss: 0.187744140625 | Current Suffix:Wide Paris daily Greater
Iteration: 148 | Loss: 0.22900390625 | Current Suffix:Wide ParisMid Greater
Iteration: 149 | Loss: 0.12744140625 | Current Suffix:Wide ParisMet Greater
Iteration: 150 | Loss: 0.31689453125 | Current Suffix:Wide Paris erupt Greater
Iteration: 151 | Loss: 0.2578125 | Current Suffix:Wide ParisONG Greater
Iteration: 152 | Loss: 0.28271484375 | Current Suffix:Wide ParisOND Greater
Iteration: 153 | Loss: 0.296875 | Current Suffix:Wide ParisOST Greater
Iteration: 154 | Loss: 0.419677734375 | Current Suffix:Wide Paris 1938 Greater
Iteration: 155 | Loss: 0.294921875 | Current Suffix:Wide Paris coron Greater
Iteration: 156 | Loss: 0.161865234375 | Current Suffix:Wide Paris princip Greater
Iteration: 157 | Loss: 0.291015625 | Current Suffix:Wide Paris excavation Greater
Iteration: 158 | Loss: 0.2373046875 | Current Suffix:Wide Paris kilomet Greater
Iteration: 159 | Loss: 0.2386474609375 | Current Suffix:Wide Pariscentury Greater
Iteration: 160 | Loss: 0.2978515625 | Current Suffix:Wide ParisOT Greater
Iteration: 161 | Loss: 0.294677734375 | Current Suffix:Wide Parispolitics Greater
Iteration: 162 | Loss: 0.250244140625 | Current Suffix:Wide Parisb Greater
Iteration: 163 | Loss: 0.35498046875 | Current Suffix:Wide Parisxf Greater
Iteration: 164 | Loss: 0.16064453125 | Current Suffix:Wide Parisenf Greater
Iteration: 165 | Loss: 0.244873046875 | Current Suffix:Wide Paris histor Greater
Iteration: 166 | Loss: 0.093505859375 | Current Suffix:Wide Paris bishops Greater
Iteration: 167 | Loss: 0.09783935546875 | Current Suffix:Wide Paris borough Greater
Iteration: 168 | Loss: 0.193115234375 | Current Suffix:Wide Paris Citiz Greater
Iteration: 169 | Loss: 0.28369140625 | Current Suffix:Wide Paris Patriarch Greater
Iteration: 170 | Loss: 0.417724609375 | Current Suffix:Wide Parisarch Greater
Iteration: 171 | Loss: 0.1402587890625 | Current Suffix:Wide Paris deputy Greater
Iteration: 172 | Loss: 0.21240234375 | Current Suffix: WATCHED Paris deputy Greater
Iteration: 173 | Loss: 0.16845703125 | Current Suffix: tweeted Paris deputy Greater
Iteration: 174 | Loss: 0.27783203125 | Current Suffix:Paris Paris deputy Greater
Iteration: 175 | Loss: 0.303955078125 | Current Suffix:Parisarians deputy Greater
Iteration: 176 | Loss: 0.5732421875 | Current Suffix:Parisarians deputies Greater
Iteration: 177 | Loss: 0.8623046875 | Current Suffix:Parisarians inhabit Greater
Iteration: 178 | Loss: 0.630859375 | Current Suffix:Parisarians inspect Greater
Iteration: 179 | Loss: 0.70556640625 | Current Suffix:Parisierre inspect Greater
Iteration: 180 | Loss: 0.22509765625 | Current Suffix:Paris Market inspect Greater
Iteration: 181 | Loss: 0.191650390625 | Current Suffix:Paris Market UN Greater
Iteration: 182 | Loss: 0.05517578125 | Current Suffix:Paris Market Hollande Greater
Iteration: 183 | Loss: 0.10687255859375 | Current Suffix:Paris CCTV Hollande Greater
Iteration: 184 | Loss: 0.154296875 | Current Suffix:Paris Subway Hollande Greater
Iteration: 185 | Loss: 0.2208251953125 | Current Suffix:Paris grenades Hollande Greater
Iteration: 186 | Loss: 0.10247802734375 | Current Suffix:Paris Tunnel Hollande Greater
Iteration: 187 | Loss: 0.16943359375 | Current Suffix:Paris SWAT Hollande Greater
Iteration: 188 | Loss: 0.302978515625 | Current Suffix:Paris Hub Hollande Greater
Iteration: 189 | Loss: 0.287109375 | Current Suffix:Paris Chronicle Hollande Greater
Iteration: 190 | Loss: 0.358154296875 | Current Suffix:Paris Chronicle underground Greater
Iteration: 191 | Loss: 0.2353515625 | Current Suffix:Paris Chronicle borough Greater
Iteration: 192 | Loss: 0.8056640625 | Current Suffix:Paris helicop borough Greater
Iteration: 193 | Loss: 0.5087890625 | Current Suffix:Parisorget borough Greater
Iteration: 194 | Loss: 0.58203125 | Current Suffix:Parisrex borough Greater
Iteration: 195 | Loss: 0.44873046875 | Current Suffix:Paris Stras borough Greater
Iteration: 196 | Loss: 0.164794921875 | Current Suffix:Paris station borough Greater
Iteration: 197 | Loss: 0.40771484375 | Current Suffix:Parisprimary borough Greater
Iteration: 198 | Loss: 0.74365234375 | Current Suffix:Paris contiguous borough Greater
Iteration: 199 | Loss: 0.1787109375 | Current Suffix:Paris plausible borough Greater
Iteration: 200 | Loss: 0.078857421875 | Current Suffix:Paris sanitation borough Greater
Iteration: 201 | Loss: 0.2427978515625 | Current Suffix:Paris probable borough Greater
Iteration: 202 | Loss: 0.2490234375 | Current Suffix:ParisParis borough Greater
Iteration: 203 | Loss: 0.055816650390625 | Current Suffix: KislyakParis borough Greater
Iteration: 204 | Loss: 0.134765625 | Current Suffix: TunisParis borough Greater
Iteration: 205 | Loss: 0.13671875 | Current Suffix: Tunis Paris borough Greater
Iteration: 206 | Loss: 0.048370361328125 | Current Suffix: Kislyak Paris borough Greater
Iteration: 207 | Loss: 0.13671875 | Current Suffix: Tunis Paris borough Greater
Iteration: 208 | Loss: 0.189697265625 | Current Suffix: Yen Paris borough Greater
Iteration: 209 | Loss: 0.115234375 | Current Suffix: Bulgar Paris borough Greater
Iteration: 210 | Loss: 0.1865234375 | Current Suffix: Kiev Paris borough Greater
Iteration: 211 | Loss: 0.1689453125 | Current Suffix: Schne Paris borough Greater
Iteration: 212 | Loss: 0.090576171875 | Current Suffix: Hung Paris borough Greater
Iteration: 213 | Loss: 0.1556396484375 | Current Suffix:prus Paris borough Greater
Iteration: 214 | Loss: 0.157470703125 | Current Suffix: Ethiopian Paris borough Greater
Iteration: 215 | Loss: 0.1075439453125 | Current Suffix: Hungary Paris borough Greater
Iteration: 216 | Loss: 0.193359375 | Current Suffix: Ott Paris borough Greater
Iteration: 217 | Loss: 0.073974609375 | Current Suffix: Hungarian Paris borough Greater
Iteration: 218 | Loss: 0.202880859375 | Current Suffix: Colo Paris borough Greater
Iteration: 219 | Loss: 0.1573486328125 | Current Suffix:etsk Paris borough Greater
Iteration: 220 | Loss: 0.161376953125 | Current Suffix: Siberian Paris borough Greater
Iteration: 221 | Loss: 0.2142333984375 | Current Suffix:jiang Paris borough Greater
Iteration: 222 | Loss: 0.09375 | Current Suffix: neighboring Paris borough Greater
Iteration: 223 | Loss: 0.1348876953125 | Current Suffix: successors Paris borough Greater
Iteration: 224 | Loss: 0.14111328125 | Current Suffix: Quadro Paris borough Greater
Iteration: 225 | Loss: 0.2314453125 | Current Suffix: idle Paris borough Greater
Iteration: 226 | Loss: 0.1920166015625 | Current Suffix:bleacher Paris borough Greater
Iteration: 227 | Loss: 0.10382080078125 | Current Suffix:By Paris borough Greater
Iteration: 228 | Loss: 0.131103515625 | Current Suffix: Democrat Paris borough Greater
Iteration: 229 | Loss: 0.16015625 | Current Suffix: Kasich Paris borough Greater
Iteration: 230 | Loss: 0.1673583984375 | Current Suffix: Columb Paris borough Greater
Iteration: 231 | Loss: 0.1103515625 | Current Suffix: Yanuk Paris borough Greater
Iteration: 232 | Loss: 0.1556396484375 | Current Suffix:prus Paris borough Greater
Iteration: 233 | Loss: 0.2142333984375 | Current Suffix: Netanyahu Paris borough Greater
Iteration: 234 | Loss: 0.1236572265625 | Current Suffix: territorial Paris borough Greater
Iteration: 235 | Loss: 0.24951171875 | Current Suffix:una Paris borough Greater
Iteration: 236 | Loss: 0.090576171875 | Current Suffix: Hung Paris borough Greater
Iteration: 237 | Loss: 0.146240234375 | Current Suffix: Ukrain Paris borough Greater
Iteration: 238 | Loss: 0.1644287109375 | Current Suffix: Baltic Paris borough Greater
Iteration: 239 | Loss: 0.10760498046875 | Current Suffix: Hungary Paris borough Greater
Iteration: 240 | Loss: 0.1624755859375 | Current Suffix: selectively Paris borough Greater
Iteration: 241 | Loss: 0.125 | Current Suffix: mistakenly Paris borough Greater
Iteration: 242 | Loss: 0.1026611328125 | Current Suffix: Haram Paris borough Greater
Iteration: 243 | Loss: 0.1087646484375 | Current Suffix: milit Paris borough Greater
Iteration: 244 | Loss: 0.14111328125 | Current Suffix: Quadro Paris borough Greater
Iteration: 245 | Loss: 0.181640625 | Current Suffix: Cru Paris borough Greater
Iteration: 246 | Loss: 0.146240234375 | Current Suffix: Ukrain Paris borough Greater
Iteration: 247 | Loss: 0.048370361328125 | Current Suffix: Kislyak Paris borough Greater
Iteration: 248 | Loss: 0.20068359375 | Current Suffix: Sard Paris borough Greater
Iteration: 249 | Loss: 0.048370361328125 | Current Suffix: Kislyak Paris borough Greater
Iteration: 250 | Loss: 0.1258544921875 | Current Suffix:arnaev Paris borough Greater
Iteration: 251 | Loss: 0.073974609375 | Current Suffix: Hungarian Paris borough Greater
Iteration: 252 | Loss: 0.2222900390625 | Current Suffix: Nicarag Paris borough Greater
Iteration: 253 | Loss: 0.048370361328125 | Current Suffix: Kislyak Paris borough Greater
Iteration: 254 | Loss: 0.1748046875 | Current Suffix:zbek Paris borough Greater
Iteration: 255 | Loss: 0.073974609375 | Current Suffix: Hungarian Paris borough Greater
Iteration: 256 | Loss: 0.1103515625 | Current Suffix: Yanuk Paris borough Greater
Iteration: 257 | Loss: 0.157470703125 | Current Suffix: Ethiopian Paris borough Greater
Iteration: 258 | Loss: 0.11175537109375 | Current Suffix: Yanukovych Paris borough Greater
Iteration: 259 | Loss: 0.1236572265625 | Current Suffix: territorial Paris borough Greater
Iteration: 260 | Loss: 0.28271484375 | Current Suffix: perman Paris borough Greater
Iteration: 261 | Loss: 0.1107177734375 | Current Suffix: uncontrolled Paris borough Greater
Iteration: 262 | Loss: 0.183349609375 | Current Suffix: BRE Paris borough Greater
Iteration: 263 | Loss: 0.1258544921875 | Current Suffix:arnaev Paris borough Greater
Iteration: 264 | Loss: 0.144775390625 | Current Suffix: Donetsk Paris borough Greater
Iteration: 265 | Loss: 0.061248779296875 | Current Suffix: embattled Paris borough Greater
Iteration: 266 | Loss: 0.158935546875 | Current Suffix: ultimately Paris borough Greater
Iteration: 267 | Loss: 0.131103515625 | Current Suffix:eln Paris borough Greater
Iteration: 268 | Loss: 0.115234375 | Current Suffix: Bulgar Paris borough Greater
Iteration: 269 | Loss: 0.1103515625 | Current Suffix: Yanuk Paris borough Greater
Iteration: 270 | Loss: 0.15087890625 | Current Suffix: Bulgarian Paris borough Greater
Iteration: 271 | Loss: 0.048370361328125 | Current Suffix: Kislyak Paris borough Greater
Iteration: 272 | Loss: 0.14501953125 | Current Suffix: diplomatic Paris borough Greater
Iteration: 273 | Loss: 0.158935546875 | Current Suffix:IAS Paris borough Greater
Iteration: 274 | Loss: 0.08990478515625 | Current Suffix: trains Paris borough Greater
Iteration: 275 | Loss: 0.17529296875 | Current Suffix: Braves Paris borough Greater
Iteration: 276 | Loss: 0.14990234375 | Current Suffix:Orange Paris borough Greater
Iteration: 277 | Loss: 0.159423828125 | Current Suffix: Brav Paris borough Greater
Iteration: 278 | Loss: 0.14794921875 | Current Suffix: Tsarnaev Paris borough Greater
Iteration: 279 | Loss: 0.136474609375 | Current Suffix: segregated Paris borough Greater
Iteration: 280 | Loss: 0.1796875 | Current Suffix: Das Paris borough Greater
Iteration: 281 | Loss: 0.15087890625 | Current Suffix:tten Paris borough Greater
Iteration: 282 | Loss: 0.14111328125 | Current Suffix: Quadro Paris borough Greater
Iteration: 283 | Loss: 0.224365234375 | Current Suffix:sburg Paris borough Greater
Iteration: 284 | Loss: 0.265625 | Current Suffix: Pittsburgh Paris borough Greater
Iteration: 285 | Loss: 0.176025390625 | Current Suffix: footing Paris borough Greater
Iteration: 286 | Loss: 0.176513671875 | Current Suffix: Colomb Paris borough Greater
Iteration: 287 | Loss: 0.150390625 | Current Suffix: Athens Paris borough Greater
Iteration: 288 | Loss: 0.202880859375 | Current Suffix: Colo Paris borough Greater
Iteration: 289 | Loss: 0.048370361328125 | Current Suffix: Kislyak Paris borough Greater
Iteration: 290 | Loss: 0.1258544921875 | Current Suffix:arnaev Paris borough Greater
Iteration: 291 | Loss: 0.11175537109375 | Current Suffix: Yanukovych Paris borough Greater
Iteration: 292 | Loss: 0.102783203125 | Current Suffix: footh Paris borough Greater
Iteration: 293 | Loss: 0.19921875 | Current Suffix: Kov Paris borough Greater
Iteration: 294 | Loss: 0.1748046875 | Current Suffix:zbek Paris borough Greater
Iteration: 295 | Loss: 0.0828857421875 | Current Suffix:Hung Paris borough Greater
Iteration: 296 | Loss: 0.1103515625 | Current Suffix: Yanuk Paris borough Greater
Iteration: 297 | Loss: 0.15087890625 | Current Suffix: Bulgarian Paris borough Greater
Iteration: 298 | Loss: 0.11175537109375 | Current Suffix: Yanukovych Paris borough Greater
Iteration: 299 | Loss: 0.1492919921875 | Current Suffix: Crimea Paris borough Greater
